internal_id,song_id,age_at_event_orig,age_at_event_cover,association_orig,association_cover,control_orig,control_cover,NaM_orig,NaM_cover,memory_orig,memory_cover,description_orig,description_cover,emot_content_orig,emot_content_cover,emot_intensity_orig,emot_intensity_cover,energetic_orig,energetic_cover,experience_orig,experience_cover,familiarity_orig,familiarity_cover,important_orig,important_cover,preference_orig,preference_cover,social_orig,social_cover,unique_orig,unique_cover,vivid_orig,vivid_cover
43,2012_1,NA,NA,My ex-best friend,One of my previous best friends,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I love this song and hearted it on Pandora.,I know another version well and it plays on one of my Pandora stations.,extremely,very,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
43,2012_2,36,26,"Maybe my 20s after college, which is when I first heard this song.","It's associated with being girly and fun in general, not really a specific person or place although that memory with my husband is the most vivid specific recall.",completely spontaneous,somewhat deliberate,mem,mem,TRUE,TRUE,Yesterday I played this song on just dance 4 on the wii and this is one of my favorite songs to dance to on that game.,"Around when this song(the girl version) first came out, I totally played it and danced the girliest dance to it for my husband.",somewhat positive,very positive,not at all,somewhat,very,very,It's on one of my just dance games and is a song I used to listen to a lot (I've even watched the video quite a few times),I love the song when sung by the female Carly.  I've honestly never heard this male cover.,extremely,somewhat,not at all,a little,love it!,love it!,not at all,not at all,not at all,somewhat,very,very
43,2012_3,NA,NA,This makes me think about my youth (early twenties and teens).,20s,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I have heard it plenty of times through various sources.  I don't go out of my way to play it though.,"I should know this song.  I think I know a different version though.  The lyrics seem very familiar but since I can't recall the original, I can't tell more.",very,somewhat,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
43,2012_4,NA,16,My family since I rarely see them anymore.,My youth,NA,completely deliberate,0,mem,FALSE,TRUE,NA,It made me think of high school Chorale.  I was a part of the non-competitive a cappella group.  It specifically made me think of one of our stage shows.,NA,very positive,NA,a little,NA,very,It's a song played on one of my stations,I've definitely heard it many times though I'm not sure of all the sources.,extremely,very,NA,somewhat,love it!,a lot,NA,very,NA,somewhat,NA,a little
43,2012_5,36,NA,"Not really, it's just a fun dance song for me even now!",My 20s,somewhat deliberate,NA,mem,0,TRUE,FALSE,I was just dancing to this recently with one of my cats in my arms (my cat actually seems to enjoy moving around with me when I dance!).,NA,very positive,NA,not at all,NA,very,NA,It's played on one of my Pandora stations.,"I know another version very well.  I weirdly enough don't think it plays on any of my stations, but I know my mama likes this song.  I have heard it other ways too since I am very familiar with the other version.",extremely,very,a little,NA,love it!,a lot,not at all,NA,not at all,NA,somewhat,NA
43,2013_1,36,NA,No,"Well, I did think of my college years when I heard the lines of only got $20 in my pocket. So I suppose I'd associate it with age range 18-21",somewhat deliberate,NA,mem,0,TRUE,FALSE,I remembered taking the first part of this.  I'm pretty sure I heard a version of this last time and I thought it was interesting!,NA,neutral,NA,not at all,NA,a little,NA,I'm pretty sure this is only the second time I've heard a clip of this.  So I really don't know the whole song.,Never heard it,a little,not at all,not at all,NA,a lot,a little,not at all,NA,very,NA,a little,NA
43,2013_2,NA,NA,No,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I am not entirely sure if I do know it, but it seems familiar.  Maybe I know a different version?",never heard it,a little,not at all,NA,NA,a lot,a little,NA,NA,NA,NA,NA,NA
43,2013_3,NA,NA,No,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I listen to this on one of my Pandora stations.,I'm sure I've heard the artists.  I can't pinpoint who they are.  I believe I've heard this song before but I can't remember where...,extremely,a little,NA,NA,a lot,somewhat,NA,NA,NA,NA,NA,NA
43,2013_5,NA,NA,No,no association,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I don't recognize it.,never heard it,not at all,not at all,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
43,2013_6,NA,NA,Since it talked about looking in the mirror I could only think of myself while listening.,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,I don't know it,not at all,not at all,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
43,2014_1,NA,NA,No,My adult years,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I listen to it on Pandora.,I think this plays in a movie that I like and watched a lot.  It brings a lot of good happy feelings.,extremely,extremely,NA,NA,love it!,a lot,NA,NA,NA,NA,NA,NA
43,2014_2,NA,NA,No,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I love this song.  It's on one of my pandora stations.,"I don't know this version at all, but I love the original and have it play on one of my stations.",extremely,very,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
43,2014_3,30,NA,My husband,my husband,somewhat spontaneous,NA,mem,0,TRUE,FALSE,Dancing with my husband at a wedding.,NA,very positive,NA,a little,NA,somewhat,NA,Of course the artist in incredible and I love this song.  It's a song played on one of my Pandora stations.,"I don't know this version, but love the John Legend version! That is on my pandora too!",extremely,extremely,somewhat,NA,love it!,love it!,extremely,NA,extremely,NA,a little,NA
43,2014_4,NA,NA,No,it isn't,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I feel like I've heard it before, but I'm not sure where.",never heard it,a little,not at all,NA,NA,somewhat,not at all,NA,NA,NA,NA,NA,NA
43,2014_5,NA,NA,it doesn't have an association like that.,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,It's definitely on one of my pandora stations.,I know a different version very well.,extremely,very,NA,NA,love it!,a lot,NA,NA,NA,NA,NA,NA
43,2015_1,NA,NA,No,Probably now.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I have heard it plenty of times from various sources.,It's on one of my stations.  It's a great song to dance to.,extremely,extremely,NA,NA,a lot,love it!,NA,NA,NA,NA,NA,NA
43,2015_2,NA,NA,my husband,my husband,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I love this song and it is another pandora regular.,It's a song on one of my Pandora stations.,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
43,2015_3,NA,NA,My family.  I live very far from them.,One of my best friends,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I love this song and listen to it on one of my stations.,I hear it sometimes still.  I think it plays on one of my pandora stations.,extremely,very,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
43,2015_4,NA,NA,It made me think of when my husband helps me out in the kitchen when I'm baking.,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,I don't know it.,not at all,not at all,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
43,2015_5,NA,NA,Not really associated with anything in particular,Nothing specific,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I love it and have heard it many times from various sources.,I don't know this cover but I love the Maroon 5 version and hear that one on pandora!,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
43,2016_1,NA,NA,My sister,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,It's a song I've heard my sister play and it's a favorite of hers.,"I know the lyrics, but I feel like the version I know sounds different. I think another version plays on one of my Pandora stations.",very,somewhat,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
43,2016_2,35,NA,my husband,"It made me think of my husband, but it also didn't really fit.  I did think of the times we fight and I stubbornly don't apologize and it takes me a while to see where I'd been wrong.",somewhat deliberate,NA,mem,0,TRUE,FALSE,Made me think of the last fight with my husband and how I felt after.,NA,very negative,NA,somewhat,NA,not at all,NA,"I know I've heard it multiple times, but I'm not sure where.",never heard it,very,not at all,not at all,NA,a lot,somewhat,not at all,NA,a little,NA,somewhat,NA
43,2016_3,NA,NA,no association,This song made me think of the times when I'm really down more recently in my life.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"never heard it, but I feel I know the voice (though I can't pinpoint the artist either, even though I know it's someone I like).","I know I've heard it, but I can't recall where.",not at all,a little,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
43,2016_4,NA,NA,"Adulthood, when you feel like you never have time to do what you want to do.",It made me think of my brief period working in amazon warehouse.  I took on a position during one of the holiday seasons and it was definitely exhausting work.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I feel like I've heard it but can't recall where.,never heard it,a little,not at all,NA,NA,somewhat,a lot,NA,NA,NA,NA,NA,NA
43,2016_5,11,36,My mama,No,somewhat spontaneous,completely deliberate,mem,mem,TRUE,TRUE,My mama would sing us to sleep.  It just made me remember one of the times where I had been particularly unhappy due to some issues and mama always had a way of turning everything around.  Those really were the good old days.,"I think a version of this was on the previous study, but that version did make me think of other memories.",very positive,neutral,somewhat,not at all,a little,not at all,never heard it,I'm pretty sure I just heard a different version clip.  I don't know this song at all.,not at all,not at all,somewhat,not at all,a lot,a little,not at all,not at all,a little,somewhat,somewhat,a little
43,2017_1,35,NA,husband,my husband,completely deliberate,NA,mem,0,TRUE,FALSE,Private,NA,very positive,NA,somewhat,NA,very,NA,It's played regularly on my pandora.,I know another version very well and it plays on one of my Pandora stations.,extremely,extremely,somewhat,NA,love it!,love it!,not at all,NA,not at all,NA,somewhat,NA
43,2017_2,NA,NA,No,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,"I know I've heard it, but I can't recall where (maybe tv or movies? or maybe online ?).  Since I find it quite familiar, I'm sure I liked it when I heard it.",not at all,somewhat,NA,NA,a little,somewhat,NA,NA,NA,NA,NA,NA
43,2017_3,NA,NA,I thought of my husband when listening to this,No,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I know I've heard it, but I don't recall where.  It's probably occasionally played on one of my pandora stations.  I'm guessing I haven't hearted it.",I think I know another version.  The lyrics are definitely familiar.,somewhat,a little,NA,NA,somewhat,a lot,NA,NA,NA,NA,NA,NA
43,2017_4,NA,NA,No,I really couldn't recall anything with this song.,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I have definitely heard it though I don't know where.,never heard it,a little,not at all,NA,NA,a little,not at all,NA,NA,NA,NA,NA,NA
43,2017_5,NA,12,"Probably my later teen years.  I really wanted a boyfriend in hs, and in college I did seek one, so probably ages 16-18.",No,NA,completely deliberate,0,mem,FALSE,TRUE,NA,It made me think of attending church in my childhood with the church choir.,NA,somewhat positive,NA,not at all,NA,a little,never heard it,"I know another version of the song fairly well.  Because I can't recall the other version well, I can't remember if it's a Pandora song or a song I've heard elsewhere.",not at all,somewhat,NA,not at all,somewhat,a lot,NA,very,NA,somewhat,NA,a little
43,2018_1,NA,NA,No,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I feel like I've heard it but can't recall where.,never heard it,a little,not at all,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
43,2018_2,NA,NA,My husband,My husband,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,It's a favorite and regularly listened to on Pandora.,The normal version is on one of my Pandora stations.,extremely,very,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
43,2018_3,NA,16,No,dad,NA,somewhat deliberate,0,mem,FALSE,TRUE,NA,"I actually recall my dad telling me something just like that when I was disappointed that I didn't get chosen for something that I don't recall.  Dad is a tough guy type and rarely gives words of wisdom and comfort, but that was one of the rare times.",NA,somewhat positive,NA,a little,NA,not at all,"I am pretty sure I know a different version, and I think it plays on one of my lesser played stations.","I know I've heard this from various sources.  It isn't something I hear regularly, but I know I've heard it around.",very,very,NA,somewhat,a lot,a lot,NA,not at all,NA,a little,NA,a little
43,2018_4,36,NA,No,Not really,completely deliberate,NA,mem,0,TRUE,FALSE,I was just listening to this yesterday on Pandora while washing dishes.,NA,neutral,NA,not at all,NA,not at all,NA,The normal version is played on one of my Pandora stations.,I don't know this version but the original song is on my Pandora as a regular I hear.,extremely,very,not at all,NA,love it!,love it!,not at all,NA,not at all,NA,a little,NA
43,2018_5,NA,NA,No,No association,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Another one where I feel like I've heard it, but am not sure where.",never heard it,a little,not at all,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
43,2019_1,NA,NA,My teen years.,My 30s(current),NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I believe the version I know is a bit different, but I have heard this from multiple sources.  I don't hear it regularly, though.",I'm pretty sure this plays on Pandora.,very,extremely,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
