Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,5,main task 2,25,13,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard it on the radio,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:48:47Z,598273,group_1,684939,session_1,1,2023-02-08T22:46:48Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,6,post survey,1,1,1,4,"Exercising, folding laundry, cleaning",25,NA,NA,1,1,1,1,1,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,"Pop, hip-hop and RnB",NA,3,1,NA,nope,listening to the lyrics and beats,5,NA,2,15-30,1,n/a,1,6,NA,1,NA,Youtube,5,NA,,5,3,2,2,option_1,NA,NA,NA,1,NA,yes,NA,NA,2023-02-08T23:48:47Z,598273,group_1,684939,session_1,1,2023-02-08T22:46:48Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,1,consent,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,2,instructions,1,1,NA,NA,NA,NA,10,No not really.,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,I recalled being in a car driving with my parents and listening to this song on the radio.,NA,option_4,option_2,option_3,Heard it on the radio in middle school,NA,option_3,NA,NA,NA,NA,NA,NA,NA,NA,option_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,option_2,,NA,NA,NA,NA,NA,option_1,option_1,NA,NA,a little,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,1,15,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I remember listening to it on the radio, but not this version? Is this from glee or something?",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,2,17,NA,NA,NA,NA,NA,I can't really focus on whether the original song evokes a memory or not because I have never heard this version before.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Listened to it on the radio a lot.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,3,10,NA,NA,NA,NA,12,N/A,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,I remember it being played on our TV during a bbq or something. Like on MTV.,NA,neutral,a little,a little,"Again, I heard it playing a lot on the radio.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,a little,not at all,NA,NA,a little,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,4,7,NA,NA,NA,NA,18,Not really.,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,This song reminds me of my first apartment. Right when I moved in I think I played this song over 100 times.,NA,very positive,very,very,"I heard it playing a lot at parties, or school, on the radio, etc.",NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,very,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,5,8,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I would always ask to skip this song any time it came on.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,6,13,NA,NA,NA,NA,17,No not really.,NA,NA,NA,NA,NA,1,somewhat deliberate,NA,NA,The memory came to me of a performance during an assembly at my highschool,NA,neutral,not at all,somewhat,"It was an okay song, not my favorite. Definitely over played.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,somewhat,not at all,NA,NA,not at all,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,7,4,NA,NA,NA,NA,NA,I guess all of growing up this song kind of reminds me of.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I liked it at first, now I think I have heard it too many times.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,8,1,NA,NA,NA,NA,NA,It reminds me of moving to Oregon.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I liked Alicia Keys a lot growing up. Makes me kind of wonder where she is now.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,9,2,NA,NA,NA,NA,11,N/A,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,This reminds me of a middle school dance I went to. This song was absolutely crazy back then.,NA,very positive,somewhat,extremely,Still love this song. Do not care how overplayed it may be.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,extremely,somewhat,NA,NA,extremely,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,10,25,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"It's alright, I haven't really been into Billie Eileshes stuff (shocking I know).",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,11,5,NA,NA,NA,NA,13,No,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,It reminds me of a drive I took in the summer time right before I was about to enter high school. I used to think this song was the best.,NA,neutral,very,a little,I remember  going home and watching the music video after the first time I heard it.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,a little,somewhat,NA,NA,very,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,12,19,NA,NA,NA,NA,NA,No not really.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,it was extremely overplayed on the radio. May be the reason why I don't like Bruno Mars all that much anymore.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,13,21,NA,NA,NA,NA,19,No.,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,"It reminds me of 2016- my first music festival ever, standing by the stage and the sun was starting to go down.",NA,very positive,extremely,extremely,Chainsmokers is definitely overplayed now but this song was a banger back then.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,extremely,somewhat,NA,NA,extremely,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,14,24,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,It's alright. Just one of those filler songs.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,15,11,NA,NA,NA,NA,NA,Yes- I guess it was overplayed over commercials a lot when I was a young adult.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I liked it probably the first time I heard it and then after that not so much.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,16,22,NA,NA,NA,NA,NA,Not really.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,It's okay. Doesn't really remind me of anything specific,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,17,18,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I think twenty one pilots just played a lot on the radio.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,18,9,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Another overplayed song on the radio.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,19,14,NA,NA,NA,NA,17,N/A,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,It reminds me of the fast and furious movie where paul walker dies.,NA,somewhat negative,very,a little,It just makes me sad to listen to now.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,a little,not at all,NA,NA,very,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,20,23,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,It was overplayed forsure.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,21,16,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I stopped liking drake a little before this song was released.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,22,6,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,All I can think about is I remember watching the music video to this at some point in time.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,23,3,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,It doesn't really remind me of anything. I just know that the original is by the band train.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,24,20,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,That remix to the song made me very uncomfortable. I like the original so much and that was just....awful,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,25,12,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Again, that was another poorly done remake.",NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,4,break,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,1,23,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't listen/like country music. Like at all.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,2,12,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,All I am able to think about is how much I hate these remakes/remixes. This song originally probably wouldve evoked a memory.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,3,9,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I do like this song. Listened to it a lot on the radio growing up.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,4,19,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't like Ed Sheeran as an artist either.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,5,25,NA,NA,NA,NA,22,Reminds me of being free.,NA,NA,NA,NA,NA,1,somewhat deliberate,NA,NA,"It reminds me of standing in a club in Vegas, listening to this song and dancing.",NA,somewhat positive,very,extremely,"I liked it a lot at first, now it is definitely overplayed.",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,extremely,not at all,NA,NA,a little,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,6,10,NA,NA,NA,NA,NA,No.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I hated this remix as well.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,7,20,NA,NA,NA,NA,19,N/A,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,It reminds me of when my bestfriend and I first worked together. We were dancing together to this song in the coffee stand.,NA,very positive,extremely,very,"I liked the song a lot, it gets me dancing everytime.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,a little,a little,NA,NA,a little,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,8,22,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I do not like this song. Never have and I don't think I have had very good memories attached to it.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,9,17,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Another remix that I can't stand.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,10,11,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Imagine Dragons is already an embarassment as a band. Whoever did the cover for this song did not do a good job.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,11,8,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I liked the original. Hated this remake.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,12,14,NA,NA,NA,NA,NA,Middle school- to Highschool era,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I like the original a lot. No specific memory but it reminds me of simpler times.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,13,1,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,The original song is a master piece. This remake butchered it.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,14,21,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't like Drake so this remix might be better than the original. Still I do not associate it with any memories.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,15,15,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Again, I really do not care for Ed Sheeran.",NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,16,16,NA,NA,NA,NA,24,13-17,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Trap Queen came out when I was in high school but this song reminds me of driving home from the beach by myself just blasting music that was downloaded on to my ipod.,NA,very positive,extremely,extremely,Loved this song.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,a little,very,NA,NA,extremely,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,17,13,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Did not like that remix, yet again.",NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:42:33Z,598274,group_1,684940,session_1,1,2023-02-08T22:47:06Z,NA,NA,NA,not measured,NA,TRUE
